,city,country_code,latitud,longitud,type
3943,San Jose,USA,37.39458,-121.928393,empresa
3944,Seattle,USA,47.6209107,-122.361239,empresa
3945,Greensboro,USA,36.072863,-79.869229,empresa
3946,New Brunswick,USA,40.456124,-74.462469,empresa
3947,,USA,37.8715926,-122.272747,empresa
3949,Cambridge,USA,42.365867,-71.092285,empresa
3954,San Francisco,USA,37.7405936,-122.3764714,empresa
3956,Salt Lake City,USA,40.756352,-111.871802,empresa
3957,Alviso,USA,37.4194816,-121.9747667,empresa
3958,Lexington,USA,42.47218,-71.262508,empresa
3959,Andover,USA,42.53182,-71.134358,empresa
3962,Austin,USA,30.271393,-97.748623,empresa
3964,Houston,USA,29.747497,-95.471515,empresa
3965,Chicago,USA,41.8831954,-87.638807,empresa
3971,La Jolla,USA,32.843245,-117.279345,empresa
3972,Westminster,USA,39.8957185,-105.0932779,empresa
3973,Boulder,USA,40.02375,-105.226353,empresa
3975,La Jolla,USA,32.903177,-117.241409,empresa
3976,Ridgeland,USA,32.416174,-90.1633006,empresa
3977,Duluth,USA,34.057519,-84.17173,empresa
3979,San Francisco,USA,37.791128,-122.398126,empresa
3980,Reston,USA,38.9594124,-77.3563279,empresa
3982,San Carlos,USA,37.5071591,-122.2605222,empresa
3985,Fremont,USA,37.4757796,-121.9382415,empresa
3992,South San Francisco,USA,37.661523,-122.398667,empresa
4001,Mountain View,USA,37.389615,-122.050179,empresa
4005,Austin,USA,30.213531,-97.815012,empresa
4006,St. Louis,USA,38.6093764,-90.1959689,empresa
4007,South Jordan,USA,40.3310529,-111.7276347,empresa
4011,Bellevue,USA,47.5826585,-122.1352822,empresa
4013,San Francisco,USA,37.778991,-122.401803,empresa
4016,South San Francisco,USA,37.6664003,-122.451448,empresa
4018,El Cajon,USA,32.8193566,-116.981232,empresa
4019,Pleasanton,USA,37.6589038,-121.9011968,empresa
4020,Oak Park,USA,42.487472,-83.197087,empresa
4021,New Haven,USA,41.305179,-72.93117,empresa
4024,Atlanta,USA,33.7489954,-84.3879824,empresa
4031,San Antonio,USA,29.5825211,-98.5379804,empresa
4033,Palo Alto,USA,37.4298665,-122.108852,empresa
4034,Menlo Park,USA,37.478519,-122.140715,empresa
4036,Sunnyvale,USA,37.411009,-122.006265,empresa
4037,Morrisville,USA,35.8630913,-78.8245693,empresa
4040,"Pittsburgh,",USA,40.4290508,-79.9707345,empresa
4041,Portland,USA,45.522105,-122.676129,empresa
4042,Palo Alto,USA,37.453952,-122.185141,empresa
4044,Brisbane,USA,37.674378,-122.387699,empresa
4045,Austin,USA,30.288159,-97.750154,empresa
4047,"Atlanta,",USA,33.7761977,-84.385257,empresa
4052,Menlo Park,USA,37.4484914,-122.1802812,empresa
4054,Fremont,USA,37.4734314,-121.9417078,empresa
4062,Austin,USA,30.2734822,-97.7588828,empresa
4065,Waltham,USA,42.3917693,-71.2576246,empresa
4068,La Jolla,USA,32.841791,-117.274602,empresa
4071,Santa Clara,USA,37.399208,-121.97895,empresa
4072,Palo Alto,USA,37.444531,-122.163352,empresa
4077,Austin,USA,30.2350399,-97.8001299,empresa
4078,Waltham,USA,42.389781,-71.239247,empresa
4079,San Francisco,USA,37.789471,-122.404113,empresa
4097,SAN FRANCISCO,USA,37.8017938,-122.4043215,empresa
4103,Seattle,USA,47.6452085,-122.3477735,empresa
4105,Seattle,USA,47.6008183,-122.334117,empresa
4107,Chicago,USA,41.8819098,-87.6367792,empresa
4109,San Diego,USA,32.893712,-117.237211,empresa
4110,Irvine,USA,33.686141,-117.842958,empresa
4111,Woodridge,USA,41.6750038,-88.0642145,empresa
4112,New York,USA,40.7310476,-74.0078134,empresa
4113,Boston,USA,42.675142,-71.1472132,empresa
4114,Marina del Rey,USA,33.984469,-118.43679,empresa
4116,New York,USA,40.756799,-73.9763479,empresa
4117,Aventura,USA,25.95606,-80.146329,empresa
4122,Newtown,USA,40.2252558,-74.9035582,empresa
4126,Sunnyvale,USA,37.371138,-121.998365,empresa
4130,San Francisco,USA,37.7550372,-122.4264417,empresa
4132,El Segundo,USA,33.92997,-118.39683,empresa
4134,Mountain View,USA,37.4202074,-122.0933053,empresa
4135,Norcross,USA,33.9660312,-84.2233569,empresa
4136,Calabasas,USA,34.1411985,-118.7040908,empresa
4137,Lisle,USA,41.8089007,-88.1132884,empresa
4141,San Jose,USA,37.395931,-121.927357,empresa
4142,Boston,USA,42.35198,-71.047739,empresa
4144,Fremont,USA,37.5505578,-122.0637143,empresa
4145,Pittsburgh,USA,40.4478454,-80.0205815,empresa
4146,Redwood City,USA,37.487259,-122.232217,empresa
4148,San Mateo,USA,37.552262,-122.292146,empresa
4150,Wayne,USA,40.075096,-75.42402,empresa
4151,Bloomington,USA,39.164287,-86.526904,empresa
4157,Chandler,USA,33.3253347,-111.8591619,empresa
4158,Arvada,USA,39.862942,-105.206509,empresa
4159,Richardson,USA,32.97112,-96.705125,empresa
4160,San Francisco,USA,37.7795014,-122.3948712,empresa
4165,Mountain View,USA,37.377019,-122.11528,empresa
4169,Amherst,USA,42.812335,-71.588469,empresa
4170,Hoboken,USA,40.736222,-74.02977,empresa
4173,San Mateo,USA,37.560781,-122.284114,empresa
4174,New York,USA,40.7547187,-73.9711073,empresa
4179,Boston,USA,42.3497366,-71.0491901,empresa
4180,Minneapolis,USA,44.9733258,-93.2714719,empresa
4181,Redwood City,USA,37.5353434,-122.2558368,empresa
4187,Andover,USA,42.686954,-71.209952,empresa
4188,Austin,USA,30.2708829,-97.7418001,empresa
4192,Boston,USA,42.3647559,-71.1032591,empresa
4193,Austin,USA,30.3752527,-97.7815663,empresa
4210,Seattle,USA,47.6220245,-122.3350847,empresa
4211,Ft. Lauderdale,USA,26.2032036,-80.1510951,empresa
4218,Concord,USA,43.214611,-71.49001,empresa
4219,Cambridge,USA,42.3488891,-71.1068046,empresa
4224,Columbia,USA,34.10057,-80.963732,empresa
4225,Addison,USA,32.958634,-96.823641,empresa
4228,Boston,USA,42.356931,-71.053991,empresa
4229,Reston,USA,38.872668,-77.367981,empresa
4230,Redwood City,USA,37.536402,-122.325129,empresa
4231,Austin,USA,30.42845,-97.748816,empresa
4233,New York,USA,40.753881,-73.978852,empresa
4234,Watertown,USA,42.3678629,-71.1998364,empresa
4235,Chicago,USA,41.879641,-87.6425816,empresa
4236,New York,USA,40.766734,-73.988265,empresa
4237,Palo Alto,USA,37.393536,-122.076747,empresa
4239,New York,USA,40.755635,-73.971509,empresa
4242,San Francisco,USA,37.791388,-122.392148,empresa
4243,San Diego,USA,32.901317,-117.200492,empresa
4244,Mountain View,USA,37.396062,-122.084505,empresa
4245,League City,USA,29.5399005,-95.064003,empresa
4246,Somerset,USA,40.535316,-74.521435,empresa
4248,Alexandria,USA,38.807106,-77.041818,empresa
4249,Sunnyvale,USA,37.414407,-122.016499,empresa
4250,Los Gatos,USA,37.2612396,-121.9594672,empresa
4251,Reston,USA,38.953083,-77.335587,empresa
4252,Tualatin,USA,45.3774456,-122.7569561,empresa
4254,Santa Clara,USA,37.380364,-121.9823779,empresa
4256,New York,USA,40.6454932,-73.9451011,empresa
4258,Portland,USA,45.533544,-122.688602,empresa
4259,San Francisco,USA,37.788864,-122.4008487,empresa
4260,New York,USA,40.750823,-73.985833,empresa
4261,Boothwyn,USA,39.8728373,-75.4784988,empresa
4262,San Diego,USA,32.88791,-117.176096,empresa
4264,Pleasanton,USA,37.69249,-121.900722,empresa
4268,Santa Clara,USA,37.398476,-121.978821,empresa
4275,Portland,USA,45.531379,-122.710253,empresa
4276,Austin,USA,30.239294,-97.838813,empresa
4278,Austin,USA,30.396989,-97.735768,empresa
4279,Baltimore,USA,39.281734,-76.581864,empresa
4282,Vero Beach,USA,27.6476577,-80.3821092,empresa
4283,Atlanta,USA,34.046788,-84.300914,empresa
4285,New York,USA,40.7615818,-73.970624,empresa
4287,New York,USA,40.743877,-73.98618,empresa
4288,San Francisco,USA,51.865488,-2.235187,empresa
4293,San Francisco,USA,37.7870283,-122.4000192,empresa
4300,Monrovia,USA,34.13915,-118.014846,empresa
4303,Baltimore,USA,39.281734,-76.581864,empresa
4304,Wayne,USA,40.07918,-75.418689,empresa
4305,Irvine,USA,33.651497,-117.714978,empresa
4307,Issaquah,USA,47.3307422,-122.5833189,empresa
4308,Wilmington,USA,42.5872713,-71.1556329,empresa
4311,San Francisco,USA,37.7697623,-122.4183929,empresa
4312,Cambridge,USA,42.3656123,-71.0922022,empresa
4318,Sunnyvale,USA,37.390233,-122.033741,empresa
4329,Denver,USA,39.7441981,-104.9884723,empresa
4331,San Mateo,USA,37.553743,-122.300246,empresa
4334,Lexington,USA,42.4236783,-71.2459523,empresa
4337,San Francisco,USA,37.775196,-122.419204,empresa
4338,Woonsocket,USA,42.007496,-71.5022314,empresa
4342,Kalamazoo,USA,42.2927344,-85.5796432,empresa
4344,San Francisco,USA,37.7676285,-122.393799,empresa
4347,Palo Alto,USA,43.5649138,1.3846826,empresa
4349,Huntsville,USA,34.7165112,-86.6917016,empresa
4350,Nashville,USA,36.1198745,-86.6913222,empresa
4352,New York,USA,40.707954,-74.011114,empresa
4354,Morrisville,USA,35.83565,-78.8139,empresa
4355,Pittsburgh,USA,40.438423,-80.001933,empresa
4356,Hauppauge,USA,40.808322,-73.254767,empresa
4367,College Park,USA,38.992699,-76.93873,empresa
4369,Bloomfield Hills,USA,42.5424744,-83.2851103,empresa
4370,San Mateo,USA,37.5646055,-122.3229235,empresa
4371,NW Atlanta,USA,33.7862629,-84.3877936,empresa
4372,Englewood,USA,39.5604863,-104.8656251,empresa
4373,Los Altos,USA,37.395335,-122.102339,empresa
4374,Livermore,USA,37.6974864,-121.8138788,empresa
4375,Vandalia,USA,39.912944,-84.220287,empresa
4377,Los Altos,USA,37.349392,-122.087208,empresa
4379,Natick,USA,42.2968126,-71.3876282,empresa
4380,Pasadena,USA,34.146436,-118.153136,empresa
4382,San Francisco,USA,37.775206,-122.419209,empresa
4383,Newport Beach,USA,33.658546,-117.86595,empresa
4384,Frisco,USA,35.0728607,-106.6344861,empresa
4385,San Mateo,USA,37.48413,-122.169472,empresa
4387,Silver Spring,USA,38.9945752,-77.0307225,empresa
4388,Monrovia,USA,34.144014,-118.001268,empresa
4393,Pleasanton,USA,37.692934,-121.904945,empresa
4394,Beltsville,USA,39.0610803,-76.8863954,empresa
4395,San Francsico,USA,37.7770719,-122.3966273,empresa
4409,Sunnyvale,USA,37.3903639,-122.0325963,empresa
4411,Bellaire,USA,29.709928,-95.45866,empresa
4412,San Francisco,USA,37.7871306,-122.4041075,empresa
4416,New York,USA,40.756054,-73.986951,empresa
4417,Burlington,USA,42.3406534,-71.0680027,empresa
4418,Calabasas,USA,34.143507,-118.763605,empresa
4420,,USA,37.7278201,-120.9220468,empresa
4421,The Woodlands,USA,30.161661,-95.471256,empresa
4422,Fremont,USA,37.5511524,-122.060501,empresa
4423,Scotts Valley,USA,33.526748,-117.177144,empresa
4424,Dallas,USA,32.749238,-96.840091,empresa
4425,Albuquerque,USA,35.055164,-106.617561,empresa
4426,Cambridge,USA,42.369496,-71.07676,empresa
4430,Spokane,USA,47.6858186,-117.1920026,empresa
4431,Plymouth,USA,42.3853985,-83.5069834,empresa
4433,Santa Monica,USA,34.0272246,-118.4682333,empresa
4434,Goffstown,USA,42.994063,-71.520878,empresa
4435,Santa Monica,USA,34.007967,-118.489681,empresa
4436,Valencia,USA,34.4421433,-118.5987647,empresa
4437,Cleveland,USA,41.424425,-81.822531,empresa
4438,Watertown,USA,42.36867,-71.150248,empresa
4439,Paramus,USA,40.9234048,-74.0838388,empresa
4440,Durham,USA,35.9134904,-78.8979393,empresa
4441,Carlsbad,USA,33.123303,-117.271875,empresa
4443,New York,USA,40.7775647,-73.9459335,empresa
4444,Irvine,USA,33.671428,-117.791423,empresa
4446,Los Angeles,USA,34.104692,-118.375698,empresa
4448,Palo Alto,USA,37.4503251,-122.1164954,empresa
4450,Lancaster,USA,40.054099,-76.289191,empresa
4451,Lenexa,USA,38.984079,-94.715428,empresa
4453,Broomfield,USA,39.915572,-105.122053,empresa
4454,Ames,USA,42.0231313,-93.57495,empresa
4457,Bothell,USA,47.7975302,-122.2052314,empresa
4458,Wayne,USA,40.0716406,-75.4198731,empresa
4459,Woburn,USA,42.5102913,-71.1474063,empresa
4460,San Francisco,USA,37.7871306,-122.4041075,empresa
4461,San Diego,USA,32.902232,-117.236374,empresa
4462,Rockville,USA,39.110655,-77.154466,empresa
4463,Menlo Park,USA,37.482654,-122.172713,empresa
4465,Santa Rosa,USA,38.482853,-122.740198,empresa
4466,Las Vegas,USA,36.0686005,-115.162279,empresa
4467,Pleasanton,USA,37.6817236,-121.9031911,empresa
4471,Visalia,USA,36.35198,-119.368461,empresa
4472,Omaha,USA,41.195017,-96.0942872,empresa
4473,Fort Collins,USA,40.5908212,-105.0809963,empresa
4474,Charlotte,USA,35.295706,-80.995054,empresa
4475,Atlanta,USA,33.982967,-84.346041,empresa
4477,Houston,USA,29.768442,-95.401093,empresa
4480,La Jolla,USA,32.89892,-117.242961,empresa
4481,La Jolla,USA,32.893589,-117.241633,empresa
4482,State College,USA,40.830662,-77.844388,empresa
4484,Boulder,USA,40.068752,-105.208027,empresa
4486,San Diego,USA,32.894045,-117.234724,empresa
4487,Alachua,USA,29.7848982,-82.4801871,empresa
4488,Framingham,USA,42.276902,-71.413567,empresa
4491,,USA,30.270339,-97.745212,empresa
4492,Richardson,USA,32.974194,-96.714066,empresa
4498,North Billerica,USA,42.56282,-71.304385,empresa
4500,Mill Valley,USA,37.8794841,-122.5150765,empresa
4501,Fremont,USA,37.4930499,-121.9557248,empresa
4502,Santa Fe,USA,35.6848786,-105.9451978,empresa
4503,Los Alamos,USA,35.8799641,-106.3026527,empresa
4506,San Jose,USA,37.383175,-121.915418,empresa
4516,Heber City,USA,40.4960244,-111.4199963,empresa
4517,Menlo Park,USA,37.4817249,-122.1711165,empresa
4525,Fremont,USA,37.49202,-121.952239,empresa
4526,Tucson,USA,32.253511,-111.005271,empresa
4528,Broomfield,USA,39.925372,-105.104752,empresa
4529,Austin,USA,30.3542873,-97.7976572,empresa
4530,Draper,USA,40.4971351,-111.8906575,empresa
4533,Culver City,USA,34.030479,-118.3814329,empresa
4535,Nashua,USA,42.822925,-71.502996,empresa
4536,Phoenix,USA,33.453968,-112.100881,empresa
4537,San Francisco,USA,37.805289,-122.404448,empresa
4547,Duluth,USA,34.062588,-84.16923,empresa
4548,Knoxville,USA,35.9155236,-84.1451163,empresa
4549,Tucker,USA,33.84819,-84.193858,empresa
4550,Acton,USA,42.5244457,-71.4325786,empresa
4553,Plano,USA,33.0382884,-96.8300836,empresa
4554,"Mansfield, MA",USA,42.030266,-71.2392,empresa
4562,Boulder,USA,40.020421,-105.236011,empresa
4563,Summit,USA,40.702334,-74.400246,empresa
4564,Alameda,USA,37.723803,-122.240937,empresa
4565,Irvine,USA,33.6333479,-117.7327363,empresa
4566,San Diego,USA,32.915856,-117.228663,empresa
4569,Austin,USA,30.182285,-97.806787,empresa
4570,South San Francisco,USA,37.6656476,-122.3843489,empresa
4571,South San Francisco,USA,37.6534817,-122.3956474,empresa
4573,South San Francisco,USA,37.658713,-122.399382,empresa
4574,Cranbury,USA,40.329677,-74.495653,empresa
4579,Schaumburg,USA,42.061187,-88.0794478,empresa
4580,New York,USA,40.7254129,-74.0045549,empresa
4581,"San Ramon,",USA,37.769081,-121.960029,empresa
4583,Merrimack,USA,42.830989,-71.489876,empresa
4584,Missoula,USA,46.8719508,-113.9934266,empresa
4587,Boston,USA,42.3488891,-71.1068046,empresa
4588,Anaheim,USA,33.860147,-117.809039,empresa
4589,La Jolla,USA,32.843245,-117.279345,empresa
4591,Cambridge,USA,42.392628,-71.151216,empresa
4595,"Austin,",USA,30.327779,-97.669955,empresa
4596,Redmond,USA,47.684556,-122.143748,empresa
4598,,USA,42.101977,-72.637994,empresa
4599,Cambridge,USA,42.3736158,-71.1097335,empresa
4602,Bothell,USA,47.795302,-122.205813,empresa
4604,Cranbury,USA,40.3321605,-74.5014238,empresa
4606,San Diego,USA,32.994888,-117.082032,empresa
4607,South San Francisco,USA,37.661543,-122.390464,empresa
4608,Seattle,USA,47.6234781,-122.3343544,empresa
4610,San Jose,USA,37.317847,-121.948469,empresa
4613,Franklin,USA,35.947578,-86.809647,empresa
4614,Mountain View,USA,37.416349,-122.085021,empresa
4617,Austin,USA,30.28113,-97.824782,empresa
4618,San Diego,USA,32.901186,-117.238544,empresa
4619,Falls Church,USA,38.8712205,-77.217416,empresa
4620,Mountain View,USA,37.420408,-122.088466,empresa
4623,Belmont,USA,37.524422,-122.265869,empresa
4624,Alachua,USA,29.7847641,-82.4768036,empresa
4625,San Jose,USA,37.394118,-122.035378,empresa
4627,Fremont,USA,37.4835082,-121.9279627,empresa
4630,Newbury Park,USA,34.189631,-118.928969,empresa
4633,Littleton,USA,39.5688576,-105.1236849,empresa
4634,Fort Collins,USA,40.5932386,-105.0766501,empresa
4636,Carson City,USA,39.1880124,-119.7480697,empresa
4637,Austin,USA,30.213039,-97.751754,empresa
4639,Atlanta,USA,33.7726102,-84.3507414,empresa
4641,Cambridge,USA,42.3694815,-71.0771871,empresa
4642,San Diego,USA,32.889321,-117.184408,empresa
4644,Los Angeles,USA,34.0522342,-118.2436849,empresa
4646,Chapel Hill,USA,35.911347,-78.976038,empresa
4647,Minnetonka,USA,44.9025336,-93.4432438,empresa
4648,Chagrin Falls,USA,41.4225841,-81.3857728,empresa
4649,Redwood City,USA,37.523194,-122.259179,empresa
4650,Boulder,USA,40.026,-105.259041,empresa
4651,San Francisco,USA,37.775196,-122.419204,empresa
4652,Los Angeles,USA,34.058101,-118.235338,empresa
4653,Waltham,USA,42.3913892,-71.2709869,empresa
4654,Seattle,USA,47.598657,-122.334614,empresa
4655,San Diego,USA,32.8386414,-117.098216,empresa
4656,New York,USA,40.7518919,-73.9875922,empresa
4657,Redwood City,USA,37.523311,-122.259154,empresa
4658,Cambridge,USA,42.362856,-71.083762,empresa
4659,Park City,USA,40.743503,-111.5468301,empresa
4661,Cambridge,USA,42.362035,-71.113289,empresa
4664,San Mateo,USA,37.561576,-122.284173,empresa
4665,Houston,USA,29.6982817,-95.3500171,empresa
4666,Andover,USA,42.686954,-71.209952,empresa
4667,Larkspur,USA,37.9471709,-122.5071031,empresa
4668,Boston,USA,42.355246,-71.056915,empresa
4669,San Carlos,USA,37.5062006,-122.2506373,empresa
4670,San Jose,USA,37.3825306,-121.9198306,empresa
4671,Seattle,USA,47.6042663,-122.3328401,empresa
4672,Santa Monica,USA,34.028701,-118.486966,empresa
4674,New York,USA,42.2774845,-74.304914,empresa
4677,King of Prussia,USA,40.100058,-75.413354,empresa
4678,Minnetonka,USA,44.89789,-93.439465,empresa
4681,Pittsburgh,USA,40.4490174,-80.0024183,empresa
4683,Sanford,USA,28.8028612,-81.269453,empresa
4684,Brooklyn,USA,40.7028474,-73.9906813,empresa
4685,Pasadena,USA,34.142973,-118.140553,empresa
4686,San Francisco,USA,37.775196,-122.419204,empresa
4687,Bozeman,USA,45.6686485,-111.0662396,empresa
4688,South San Francisco,USA,37.656246,-122.399735,empresa
4691,Palo Alto,USA,37.431409,-122.10649,empresa
4695,Cambridge,USA,42.3595196,-71.1156913,empresa
4696,San Francisco,USA,37.767575,-122.411157,empresa
4698,Alpharetta,USA,34.093625,-84.242809,empresa
4699,San Clemente,USA,33.4491774,-117.5917143,empresa
4701,St. Louis,USA,38.6721461,-90.3949118,empresa
4704,South San Francisco,USA,37.647198,-122.394584,empresa
4705,New York,USA,40.755531,-73.980861,empresa
4707,Malvern,USA,40.065531,-75.53122,empresa
4709,Boulder,USA,40.019624,-105.240649,empresa
4710,Boston,USA,42.362856,-71.083762,empresa
4712,Santa Monica,USA,34.028173,-118.471235,empresa
4713,Newton,USA,42.3097378,-71.214605,empresa
4715,South San Francisco,USA,37.6625446,-122.3888507,empresa
4718,Pleasanton,USA,37.686513,-121.895516,empresa
4721,North Billerica,USA,42.56282,-71.304385,empresa
4722,San Diego,USA,32.902232,-117.236374,empresa
4724,Atlanta,USA,33.756855,-84.387899,empresa
4726,West Lafayette,USA,40.4653401,-86.9316959,empresa
4729,Medford,USA,42.415719,-71.126711,empresa
4731,Cambridge,USA,42.3634664,-71.0786638,empresa
4732,Cambridge,USA,42.3595196,-71.1156913,empresa
4734,Alameda,USA,37.7831775,-122.3086191,empresa
4735,Kirkland,USA,47.6434969,-122.2033998,empresa
4739,Albuquerque,USA,35.199874,-106.582494,empresa
4740,New York,USA,40.745454,-73.991674,empresa
4743,South San Francisco,USA,37.7863728,-122.438545,empresa
4746,Bourne,USA,41.7333505,-70.5893753,empresa
4747,Cambridge,USA,42.3661884,-71.0802975,empresa
4751,Los Angeles,USA,34.054318,-118.462876,empresa
4752,Cambridge,USA,42.3949086,-71.1462914,empresa
4755,Carlsbad,USA,33.129172,-117.286973,empresa
4759,San Francisco,USA,37.4484914,-122.1802812,empresa
4760,Redmond,USA,47.6614954,-122.0943198,empresa
4761,Golden,USA,39.720088,-105.192312,empresa
4762,Gillette,USA,44.2264,-105.604,empresa
4763,Sewickley,USA,40.612461,-80.098299,empresa
4764,Van Nuys,USA,34.205101,-118.475297,empresa
4765,Pittsboro,USA,35.7259177,-79.1791771,empresa
4767,Laguna Hills,USA,33.574055,-117.6749073,empresa
4776,Alameda,USA,37.726339,-122.243783,empresa
4777,Mojave,USA,35.0528,-118.1731,empresa
4780,Colorado Springs,USA,38.833716,-104.826256,empresa
4781,Newport Beach,USA,33.663276,-117.859189,empresa
4786,San Francisco,USA,37.781689,-122.391061,empresa
4789,Orangeburg,USA,41.032802,-73.972888,empresa
4790,Mountain View,USA,37.392392,-122.078727,empresa
4791,South San Francisco,USA,37.645401,-122.394464,empresa
4795,Carlsbad,USA,33.13324,-117.275027,empresa
4796,New York,USA,40.7523796,-74.005568,empresa
4798,San Francisco,USA,37.787646,-122.402759,empresa
4799,Boulder,USA,40.0153,-105.2702,empresa
4803,San Jose,USA,37.320052,-121.877636,empresa
4804,San Jose,USA,37.3949016,-121.9293948,empresa
4808,New York,USA,40.72641,-73.984716,empresa
4811,Campbell,USA,37.2628816,-121.9602134,empresa
4812,Irvine,USA,33.646018,-117.711994,empresa
4813,New York,USA,40.756054,-73.986951,empresa
4815,Mountain View,USA,37.397602,-122.047546,empresa
4819,Ann Arbor,USA,42.277416,-83.733276,empresa
4820,Menlo Park,USA,37.4805104,-122.1807356,empresa
4821,Austin,USA,30.268735,-97.745209,empresa
4824,Branford,USA,41.29606,-72.770691,empresa
4827,San Jose,USA,37.3961981,-121.9301666,empresa
4828,Palo Alto,USA,37.435768,-122.110835,empresa
4830,Cambridge,USA,42.3624253,-71.116031,empresa
4831,Woodland Hills,USA,34.168955,-118.575293,empresa
4833,New York,USA,40.754937,-73.985647,empresa
4834,San Francisco,USA,37.775196,-122.419204,empresa
4838,Wayne,USA,40.075096,-75.42402,empresa
4839,Sunnyvale,USA,37.382162,-122.036301,empresa
4840,St. Louis,USA,38.65539,-90.296192,empresa
4846,Emeryville,USA,37.8402108,-122.2912173,empresa
4848,Marblehead,USA,42.508619,-70.84422,empresa
4849,Foster City,USA,37.561111,-122.270487,empresa
4852,Bothell,USA,47.799279,-122.210048,empresa
4853,San Jose,USA,37.234708,-121.779272,empresa
4855,Carlstadt,USA,40.82366,-74.055948,empresa
4856,State College,USA,40.7872915,-77.8268382,empresa
4857,Austin,USA,30.239229,-97.834211,empresa
4858,New York,USA,42.9029654,-78.883572,empresa
4859,Waltham,USA,42.3988661,-71.253781,empresa
4861,Redwood City,USA,37.502169,-122.217727,empresa
4862,San Carlos,USA,37.519102,-122.264348,empresa
4864,Research Triangle Park,USA,35.8893657,-78.880602,empresa
4866,McLean,USA,38.923453,-77.227525,empresa
4868,Austin,USA,30.267153,-97.7430608,empresa
4870,Minnetonka,USA,44.898635,-93.415905,empresa
4871,Washington,USA,38.897976,-77.028561,empresa
4875,Bothell,USA,47.7781074,-122.1889186,empresa
4877,Reading,USA,42.2938519,-87.9973255,empresa
4878,Jersey City,USA,40.720883,-74.081365,empresa
4880,,USA,34.186206,-118.50391,empresa
4881,Fremont,USA,37.4667988,-121.9240065,empresa
4883,Northborough,USA,42.347872,-71.63034,empresa
4884,Lexington,USA,42.4236783,-71.2459523,empresa
4885,New York,USA,40.770437,-73.990426,empresa
4887,San Jose,USA,37.3403284,-121.8864433,empresa
4889,Brisbane,USA,37.691226,-122.4040269,empresa
4891,Honolulu,USA,21.292181,-157.850924,empresa
4892,South San Francisco,USA,37.646457,-122.394008,empresa
4893,Alpharetta,USA,34.0374308,-84.2952754,empresa
4894,Mountain View,USA,37.393536,-122.076747,empresa
4895,,USA,42.603532,-83.16134,empresa
4896,Westwood,USA,42.225617,-71.179801,empresa
4897,Huntington Beach,USA,33.664705,-118.012553,empresa
4898,Carrollton,USA,33.0353,-96.9274,empresa
4905,New Haven,USA,41.2887451,-72.903102,empresa
4906,Longmont,USA,40.093828,-105.187208,empresa
4909,Seattle,USA,47.5992095,-122.3343564,empresa
4910,Sarasota,USA,27.4281996,-82.5362596,empresa
4911,San Luis Obispo,USA,35.2441852,-120.6425269,empresa
4912,Mountain View,USA,37.400945,-122.111318,empresa
4913,San Mateo,USA,37.536402,-122.325129,empresa
4916,Irvine,USA,33.664567,-117.747521,empresa
4918,Maple Grove,USA,45.069344,-93.4034162,empresa
4919,LEXINGTON,USA,42.3609606,-71.1017618,empresa
4920,Redwood City,USA,37.4298335,-122.004179,empresa
4921,Waltham,USA,42.39526,-71.256368,empresa
4922,Fairfax,USA,38.872668,-77.367981,empresa
4924,Englewood,USA,39.558982,-104.856898,empresa
4927,New York,USA,55.9485591,-3.2151393,empresa
4941,Sunnyvale,USA,37.394258,-122.032776,empresa
4943,,USA,40.7766412,-73.9521468,empresa
4944,Menlo Park,USA,37.445335,-122.15833,empresa
4950,Marlborough,USA,42.3253727,-71.5854884,empresa
4953,Vienna,USA,38.9128266,-77.2200164,empresa
4954,Warrenville,USA,41.8035954,-88.159371,empresa
4955,New York,USA,40.7408042,-74.00717,empresa
4956,Sunnyvale,USA,37.4104762,-122.0185959,empresa
4957,New York,USA,40.7401544,-73.9867417,empresa
4958,San Jose,USA,37.253463,-121.782906,empresa
4960,San Jose,USA,37.337756,-121.89435,empresa
4962,Alpharetta,USA,34.063151,-84.290567,empresa
4964,Newport Beach,USA,33.666407,-117.859182,empresa
4965,Bethlehem,USA,40.6015759,-75.3611135,empresa
4967,Austin,USA,30.354768,-97.798152,empresa
4968,Aliso Viejo,USA,33.571492,-117.729952,empresa
4969,San Mateo,USA,37.54763,-122.307887,empresa
4970,Alpharetta,USA,34.045551,-84.311385,empresa
4971,Chicago,USA,41.881978,-87.630125,empresa
4972,San Jose,USA,37.418636,-121.944828,empresa
4975,San Francisco,USA,37.7869047,-122.4043924,empresa
4978,Seattle,USA,47.6161693,-122.3451897,empresa
4992,New York City,USA,40.7450497,-73.9900984,empresa
4996,Barre,USA,44.170982,-72.486152,empresa
4997,Seattle,USA,47.6859295,-122.3373282,empresa
4998,Seattle,USA,47.620973,-122.347276,empresa
4999,Fremont,USA,37.790153,-122.398669,empresa
5000,Dallas,USA,33.017317,-96.837682,empresa
5003,Durham,USA,35.8948471,-78.8923523,empresa
5005,Sarasota,USA,27.3372319,-82.5309605,empresa
5006,King of Prussia,USA,39.767016,-86.156255,empresa
5012,Richmond,USA,37.93039,-122.374927,empresa
5015,Baltimore,USA,39.1729181,-76.6447438,empresa
5024,Palo Alto,USA,37.446411,-122.16054,empresa
5025,Rockville,USA,39.1133736,-77.1834024,empresa
5027,San Francisco,USA,37.782475,-122.407764,empresa
5030,Boulder,USA,40.0230047,-105.2532841,empresa
